position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,888.3397107987764,0.95,17.06525252069434,134178.5089423401,17719.10418773393,839.1908449413943,0,0,19062.98133452419,170960.59446459822,4.0,0.104,1387.15,9.246694342131887,0.3,376.93722536761,2079.0,4.811363289355954,773.15,0.8676847021723576,7.820642631241911e-06,-0.0013180858367261648,0.005933333333333333,0.38050738842265774,0.11029821138146909,30.042152378738553,1.5609999999999986,10.271028956630577,3500.8298083756727
10.0,888.3204125419285,0.95,17.070914766466746,134250.13004718669,17729.722205194856,839.1789817312307,0,0,19074.399724475512,171054.25197685705,4.002482886930946,0.10407820642631241,1387.136819141633,9.240958278497114,0.3,377.1676236155946,2079.0,4.808378624244661,773.15,0.8677043844823503,7.824927021661828e-06,-0.0013188079249991846,0.005933333333333333,0.3804796701630321,0.11029821138146909,30.042152378738553,1.5609999999999986,10.293052689249755,3500.8298083756727
20.0,888.3011110479408,0.95,17.076584007979438,134321.84236341945,17740.353658175365,839.1671173442162,0,0,19085.83274614279,171148.0287677376,4.004968960701972,0.10415645569652902,1387.1236310623829,9.235221978360771,0.3,377.39831079282084,2079.0,4.8053938360737165,773.15,0.8677240680503526,7.829216868517345e-06,-0.001319530932896182,0.005933333333333333,0.3804519486868748,0.11029821138146909,30.042152378738553,1.5609999999999986,10.31511914809858,3500.8298083756727
30.0,888.2818063132438,0.95,17.08226025860163,134393.64607101315,17750.998573097524,839.1552517787333,0,0,19097.280428511534,171241.9250726222,4.007458227631217,0.1042347478652142,1387.110435753054,9.22948544129684,0.3,377.6292874592979,2079.0,4.802408924621451,773.15,0.8677437528778921,7.833512182576098e-06,-0.0013202548622319268,0.005933333333333333,0.38042422398944814,0.11029821138146909,30.042152378738553,1.5609999999999986,10.33722841858983,3500.8298083756727
40.0,888.2624983342613,0.95,17.087943531737515,134465.54135042508,17761.65697645403,839.1433850331613,0,0,19108.74280064512,171335.94112752422,4.009950694053804,0.10431308298703995,1387.0972332044316,9.223748666878565,0.3,377.8605541765119,2079.0,4.7994238896658095,773.15,0.8677634389664982,7.837812974634589e-06,-0.0013209797148260544,0.005933333333333333,0.3803964960660056,0.11029821138146909,30.042152378738553,1.5609999999999986,10.359380586342349,3500.8298083756727
50.0,888.2431871074104,0.95,17.093633840826065,134537.5283825943,17772.32889480822,839.1315171058766,0,0,19120.21989168481,171430.0771690873,4.0124463663218455,0.1043914611167863,1387.0840234072834,9.218011654678596,0.3,378.0921115074256,2079.0,4.796438730984425,773.15,0.8677831263177033,7.842119255518147e-06,-0.0013217054925030586,0.005933333333333333,0.3803687649117909,0.11029821138146909,30.042152378738553,1.5609999999999986,10.381575737181668,3500.8298083756727
60.0,888.2238726291017,0.95,17.099331199341467,134609.60734894505,17783.014354794486,839.1196479952528,0,0,19131.711730850217,171524.33343458976,4.014945250804541,0.10446988230934147,1387.0708063523584,9.212274404268875,0.3,378.3239600164867,2079.0,4.793453448354567,773.15,0.867802814933042,7.84643103608114e-06,-0.001322432197092327,0.005933333333333333,0.38034103052203927,0.11029821138146909,30.042152378738553,1.5609999999999986,10.403813957140637,3500.8298083756727
70.0,890.5862137802629,0.95,15.88682992726469,123407.59064410844,16130.49644236776,840.7389671600622,0,0,17405.709380531236,156943.79646700746,3.6419278457511264,0.10454834661970228,1387.0575820303875,10.155823765613139,0.3,378.55610026962967,2079.0,5.284413632707365,773.15,0.8645708180655977,7.179440087949607e-06,-0.0012100179923510573,0.005933333333333333,0.3836541344760674,0.12167381366036262,30.042152378738553,1.5609999999999986,10.426095332460049,3860.1881447055425
80.0,894.5061504286915,0.95,14.283867208453396,108603.36198777257,13947.973636284942,843.4513029417046,0,0,15125.49247333437,137676.82809739187,3.149222034368251,0.10462014102058177,1387.045481850464,11.744734720156776,0.3,378.76865135950743,2079.0,6.111176966054903,773.15,0.8591554040615085,6.29806695820533e-06,-0.0010614719592480894,0.005933333333333333,0.38921057924820557,0.1408307182628104,30.042152378738553,1.5609999999999986,10.44650978570256,4464.207066605611
90.0,896.0202563996345,0.95,13.765944934942386,103832.41360274534,13245.10180182755,844.5084265163558,0,0,14391.12320430466,131468.63860887755,2.990576894544509,0.10468312169016382,1387.0348671308716,12.367773400510059,0.3,378.95522237825816,2079.0,6.435364759398728,773.15,0.857041199169988,6.0140715057517706e-06,-0.0010136075571491748,0.005933333333333333,0.3913760611882819,0.1484032106816182,30.042152378738553,1.5609999999999986,10.464439441350047,4702.528952566963
