position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,875.8402299110296,0.95,14.923315363744983,126784.51523656264,25539.72450328039,830.8236080563119,0,0,18770.870438353064,171095.1101781961,4.0,0.104,1387.15,6.402711689160559,0.3,376.93722536761,2079.0,2.31137891978696,773.15,0.8843282201896445,2.3483102191524853e-05,-0.003957826212054751,0.005933333333333333,0.5488821644834175,0.11029821138146909,10.012893480517102,1.082999999999999,10.271028956630577,2428.826830538663
10.0,875.8046730534854,0.95,14.941289620320532,127001.97809892916,25586.03620278735,830.8037180462695,0,0,18805.42458523987,171393.4388869564,4.0075116040191,0.10423483102191525,1387.1104217378795,6.39071056736488,0.3,377.6295328739895,2079.0,2.3070465148187194,773.15,0.8843573383056251,2.352404832696488e-05,-0.003964727246117677,0.005933333333333333,0.5488086105217563,0.11029821138146909,10.012893480517102,1.082999999999999,10.337251917917085,2428.826830538663
20.0,875.7690907809877,0.95,14.959331540262125,127220.30297626498,25632.530565105983,830.7838175417237,0,0,18840.116677464157,171692.95021883512,4.015053239995399,0.10447007150518489,1387.0707744654183,6.378706638687458,0.3,378.3245195633753,2079.0,2.3027130965661704,773.15,0.8843864641909983,2.3565156779489926e-05,-0.0039716556369926844,0.005933333333333333,0.5487350070212347,0.11029821138146909,10.012893480517102,1.082999999999999,10.403867645543135,2428.826830538663
30.0,875.7334829996337,0.95,14.977441526083812,127439.4951853781,25679.20871412251,830.7639065018355,0,0,18874.947569608088,171993.65146910868,4.022625094139519,0.10470572307297979,1387.0310579090483,6.366699893050973,0.3,379.0222015329998,2079.0,2.2983786613913995,773.15,0.8844155978709207,2.3606428550389393e-05,-0.003978611553436415,0.005933333333333333,0.5486613537830126,0.11029821138146909,10.012893480517102,1.082999999999999,10.470878585052283,2428.826830538663
40.0,875.697849614967,0.95,14.995619983582758,127659.56008760865,25726.07178312178,830.7439848855292,0,0,18909.918123434214,172295.54999416464,4.0302273542276295,0.10494178735848368,1386.991271793514,6.354690320330679,0.3,379.7225950117929,2079.0,2.294043205639373,773.15,0.8844447393706678,2.3647864649340298e-05,-0.003985595165619152,0.005933333333333333,0.5485876506070647,0.11029821138146909,10.012893480517102,1.082999999999999,10.538287200492972,2428.826830538663
50.0,875.6621905319731,0.95,15.013867321873642,127880.50308930031,25773.12091488655,830.7240526514892,0,0,18945.029207961587,172598.65321214843,4.037860209618055,0.10517826600497708,1386.9514158418579,6.342677910354107,0.3,380.42571636174614,2079.0,2.2897067256378305,773.15,0.8844738887156344,2.3689466094496037e-05,-0.003992606645139782,0.005933333333333333,0.5485138972921711,0.11029821138146909,10.012893480517102,1.082999999999999,10.606095974594714,2428.826830538663
60.0,875.6265056550748,0.95,15.032183953422928,128102.32964227832,25820.35726179829,830.7041097581589,0,0,18980.28169954309,172902.9686036197,4.045523851268134,0.10541516066592205,1386.9114897754064,6.3306626529007115,0.3,381.1315820792978,2079.0,2.285369217697155,773.15,0.8845030459313352,2.3731233912576463e-05,-0.003999646165040977,0.005933333333333333,0.5484400936359075,0.11029821138146909,10.012893480517102,1.082999999999999,10.674307408946344,2428.826830538663
70.0,876.8026872097993,0.95,13.827539810889798,116951.75694092078,23445.083106574733,831.4807946653347,0,0,17260.267529430846,157657.10757692636,3.6736061859098097,0.1056524730050478,1386.871493313756,6.971581998874337,0.3,381.84020879672954,2079.0,2.516741101593633,773.15,0.8829490791658027,2.1638712904145854e-05,-0.0036469740849684024,0.005933333333333333,0.5507093745652086,0.12167381366036262,10.012893480517102,1.082999999999999,10.742924024176288,2678.1446256989766
80.0,878.7856299503418,0.95,12.230043422978333,102138.31900255173,20290.07375730509,832.7941557830782,0,0,14974.882885204132,137403.27564506093,3.1794372285643777,0.10586886013408926,1386.8350235729063,8.055150932546132,0.3,382.4876778735848,2079.0,2.9079094866491513,773.15,0.8803280756433769,1.8858839157136938e-05,-0.003178456037719709,0.005933333333333333,0.5545597478989448,0.1408307182628104,10.012893480517102,1.082999999999999,10.80573933153874,3097.20451834329
90.0,879.5420104352824,0.95,11.718756736231567,97416.56159558367,19284.600988038565,833.2989475569253,0,0,14246.85539784543,130948.01798146767,3.0220370245930073,0.10605744852566064,1386.803239012529,8.474696553425375,0.3,383.0530020552387,2079.0,3.059365455786558,773.15,0.8793153434575658,1.797284378749193e-05,-0.0030291309754199884,0.005933333333333333,0.5560331200351772,0.1484032106816182,10.012893480517102,1.082999999999999,10.860678960606798,3262.5489145611923
