position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,885.6472232626982,0.95,16.59614730625119,132559.15190766403,18828.809827809848,837.3607245782487,0,0,18999.08950180548,170387.05123727937,4.0,0.104,1387.15,8.699316918579937,0.3,376.93722536761,2079.0,4.259765517797972,773.15,0.8713297956165125,9.355059897500994e-06,-0.0015766954883428643,0.005933333333333333,0.40298118439863406,0.11029821138146909,25.030382182580865,1.4689999999999988,10.271028956630577,3294.5028754028585
10.0,885.6260118000813,0.95,16.60299712309715,132644.97159545068,18842.320954088467,837.3478910818529,0,0,19012.762691954784,170500.05524149394,4.002973101814027,0.104093550598975,1387.1342330451166,8.692855732293248,0.3,377.2128470372878,2079.0,4.2566016902462565,773.15,0.8713507470712277,9.361264355060463e-06,-0.0015777411834371569,0.005933333333333333,0.4029489472913838,0.11029821138146909,25.030382182580865,1.4689999999999988,10.29737736024089,3294.5028754028585
20.0,885.6047958427588,0.95,16.609857082179143,132730.92289031786,18855.85267139362,837.3350558876837,0,0,19026.456983363507,170613.232545075,4.005950799147945,0.10418716324252561,1387.1184556332823,8.686394171820842,0.3,377.48888440290796,2079.0,4.253437679468269,773.15,0.8713717002431309,9.367478327579797e-06,-0.0015787884821763703,0.005933333333333333,0.40291670507996946,0.11029821138146909,25.030382182580865,1.4689999999999988,10.323787124361473,3294.5028754028585
30.0,885.5835753846593,0.95,16.616727206824283,132817.00610513886,18869.405028523157,837.3222189930061,0,0,19040.17242640131,170726.58356006333,4.008933102980342,0.1042808380258014,1387.1026677484606,8.679932236447293,0.3,377.7653384341327,2079.0,4.250273485113688,773.15,0.8713926551346415,9.37370183768199e-06,-0.0015798373883733692,0.005933333333333333,0.4028844577556752,0.11029821138146909,25.030382182580865,1.4689999999999988,10.350258396783484,3294.5028754028585
40.0,885.5623504196983,0.95,16.623607520432788,132903.22155379324,18882.978074431594,837.309380395079,0,0,19053.909071600287,170840.10869982513,4.011920024325248,0.10437457504417823,1387.086869374577,8.673469925456,0.3,378.04221010368894,2079.0,4.247109106831618,773.15,0.8714136117481835,9.379934908062819e-06,-0.001580887905853284,0.005933333333333333,0.40285220530976695,0.11029821138146909,25.030382182580865,1.4689999999999988,10.376791325728151,3294.5028754028585
50.0,885.5411209417773,0.95,16.630498046478518,132989.56955117363,18896.571858231157,837.2965400911556,0,0,19067.6669696562,170953.80837906097,4.014911574232376,0.10446837439325886,1387.0710604955184,8.667007238128962,0.3,378.3195003873922,2079.0,4.243944544270478,773.15,0.8714345700861852,9.386177561491316e-06,-0.0015819400384535925,0.005933333333333333,0.4028199477334893,0.11029821138146909,25.030382182580865,1.4689999999999988,10.403386059848334,3294.5028754028585
60.0,885.5198869447846,0.95,16.637398808509076,133076.05041318788,18910.186429192094,837.283698078483,0,0,19081.44617142871,171067.68301380868,4.017907763787187,0.10456223616887377,1387.0552410951339,8.660544173746947,0.3,378.5972102641498,2079.0,4.240779797078085,773.15,0.8714555301510793,9.392429820809938e-06,-0.001582993790024147,0.005933333333333333,0.4027876850180683,0.11029821138146909,25.030382182580865,1.4689999999999988,10.430042748230106,3294.5028754028585
70.0,887.6355771494993,0.95,15.426631618754058,121881.79208383152,17154.49797178727,838.7216602157961,0,0,17356.049016049106,156392.3390716679,3.6449650123019466,0.10465616046708187,1387.0394111572336,9.546667130377703,0.3,378.87534071597946,2079.0,4.6746846715082775,773.15,0.8685864844460549,8.586683605952517e-06,-0.0014471938661717726,0.005933333333333333,0.40591049897363923,0.12167381366036262,25.030382182580865,1.4689999999999988,10.456761540394371,3632.6818607126465
80.0,891.1543021946524,0.95,13.825904355527946,107081.99912931329,14834.48879180243,841.1331641414607,0,0,15075.477993500526,136991.96591461624,3.152086841855719,0.1047420273031414,1387.024939218572,11.03943813103628,0.3,379.12981765788595,2079.0,5.405644871497428,773.15,0.8637746061859343,7.5215108032062265e-06,-0.0012676703600909371,0.005933333333333333,0.4111545468464923,0.1408307182628104,25.030382182580865,1.4689999999999988,10.481227059346828,4201.10197363462
90.0,892.5130773309471,0.95,13.309300557670753,102317.98981219344,14088.099959915253,842.0721916553061,0,0,14341.793732438113,130747.8835045468,2.9935532102812448,0.10481724241117346,1387.012262514971,11.624068533276727,0.3,379.3528890193821,2079.0,5.6919188917945,773.15,0.8618973497420064,7.178680966508215e-06,-0.0012098900505350925,0.005933333333333333,0.4131957621380937,0.1484032106816182,25.030382182580865,1.4689999999999988,10.50268815283778,4425.377982908948
