position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,890.2308129327745,0.95,17.39729454675416,135324.72214601628,19154.793377460293,840.4854368273366,0,0,19108.17718605466,173587.69270953126,4.0,0.104,1387.15,10.809967232638385,0.3,376.93722536761,2079.0,5.203197561309938,773.15,0.8651046323391726,7.937777045456378e-06,-0.0013378275919308502,0.005933333333333333,0.41765887582726485,0.13947411254218742,30.05366911412618,1.4439999999999988,10.271028956630577,4090.0855660352036
10.0,890.2101483240083,0.95,17.402984099976,135397.2188927019,19166.41703502617,840.4726028663746,0,0,19119.740828553404,173683.37675628148,4.0025145201369945,0.10407937777045456,1387.1366217240807,10.803176031719572,0.3,377.17107566254094,2079.0,5.199928729934349,773.15,0.8651261245029944,7.942152462964699e-06,-0.001338565021847983,0.005933333333333333,0.4176265628395516,0.13947411254218742,30.05366911412618,1.4439999999999988,10.293382784599155,4090.0855660352036
20.0,890.1894803348551,0.95,17.408680757090494,135469.8086881806,19178.055513763073,840.4597677196721,0,0,19131.31940457293,173779.1836065166,4.005032293124832,0.1041587992950842,1387.1232360738622,10.796384589652497,0.3,377.40522248246043,2079.0,5.196659782486065,773.15,0.8651476179639473,7.946533496001795e-06,-0.0013393033982025497,0.005933333333333333,0.41759424635916653,0.13947411254218742,30.05366911412618,1.4439999999999988,10.315780521062395,4090.0855660352036
30.0,890.1688089616158,0.95,17.414384531771947,135542.49171732747,19189.708843015578,840.4469313855534,0,0,19142.91294390103,173875.11350424407,4.007553325457054,0.10423826463004422,1387.1098430398802,10.789592905946451,0.3,377.63966640786384,2079.0,5.193390718728888,773.15,0.8651691127236546,7.950920155725583e-06,-0.0013400427228750982,0.005933333333333333,0.4175619263807833,0.13947411254218742,30.05366911412618,1.4439999999999988,10.338222254620149,4090.0855660352036
40.0,890.1481342005839,0.95,17.420095437730623,135615.26816551475,19201.377052207055,840.4340938623394,0,0,19154.521476405862,173971.16669412766,4.010077623644735,0.10431777383160148,1387.0964426126513,10.782800980109977,0.3,377.87440802078794,2079.0,5.190121538426265,773.15,0.8651906087837418,7.955312453323988e-06,-0.0013407829977512338,0.005933333333333333,0.4175296028990648,0.13947411254218742,30.05366911412618,1.4439999999999988,10.360708074087674,4090.0855660352036
50.0,890.1274560480462,0.95,17.425813488712603,135688.138218613,19213.060170839795,840.4212551483486,0,0,19166.145032036155,174067.34342148894,4.012605194216518,0.10439732695613473,1387.0830347826738,10.776008811650941,0.3,378.1094479048134,2079.0,5.186852241341316,773.15,0.8652121061458372,7.959710400015018e-06,-0.0013415242247216323,0.005933333333333333,0.4174972759086642,0.13947411254218742,30.05366911412618,1.4439999999999988,10.383238068496281,4090.0855660352036
60.0,890.106774500283,0.95,17.4315386985003,135761.10206299496,19224.758228495582,840.4084152418955,0,0,19177.783640821704,174163.64393231223,4.015136043718736,0.10447692406013488,1387.0696195404266,10.769216400076365,0.3,378.34478664507606,2079.0,5.183582827236752,773.15,0.8652336048115715,7.964114007046986e-06,-0.0013422664056820764,0.005933333333333333,0.4174649454042247,0.13947411254218742,30.05366911412618,1.4439999999999988,10.405812327094015,4090.0855660352036
70.0,890.0860895535671,0.95,17.43727108091218,135834.15988553467,19236.471254835702,840.3955741412923,0,0,19189.43733287344,174260.0684732438,4.017670178715412,0.10455656520020536,1387.0561968763698,10.762423744892573,0.3,378.5804248282664,2079.0,5.180313295874954,773.15,0.865255104782578,7.968523285698473e-06,-0.0013430095425334507,0.005933333333333333,0.4174326113803784,0.13947411254218742,30.05366911412618,1.4439999999999988,10.428430939346292,4090.0855660352036
80.0,889.9247200139496,0.95,17.51716590953341,136593.55177645315,19357.625195226123,840.2861985675196,0,0,19306.857948882254,175258.0349205615,4.043062465709269,0.10463625043306234,1387.0427667809445,10.694830786634412,0.3,378.8163630426381,2079.0,5.147778551966693,773.15,0.8654690777200914,8.014158059880937e-06,-0.0013507007966091467,0.005933333333333333,0.41718651545453356,0.13868361801737417,30.05366911412618,1.4439999999999988,10.451093994936594,4067.0535084356197
90.0,888.4259888703891,0.95,18.353289692135967,144354.43948731676,20595.414316903018,839.2617447785769,0,0,20503.39040131228,185453.24420553207,4.301683594158386,0.10471639201366115,1387.0292597729783,10.051847836803374,0.3,379.0538236663734,2079.0,4.83828942544802,773.15,0.8675071585266665,8.480362183990593e-06,-0.001429274525391673,0.005933333333333333,0.4149146293358862,0.13041208381315256,30.05366911412618,1.4439999999999988,10.473919064354941,3825.9021968002967
