x	y	z	L	slope
373783.458100	7647075.277411	356.718697	4758.991034	18.688156
373793.458100	7647075.277411	354.484295	4768.991034	18.688156
373803.458100	7647075.277411	352.322421	4778.991034	18.688156
373813.458100	7647075.277411	350.160547	4788.991034	18.688156
373823.458100	7647075.277411	347.998674	4798.991034	18.688156
373833.458100	7647075.277411	345.836800	4808.991034	18.688156
373843.458100	7647075.277411	343.674926	4818.991034	18.688156
373853.458100	7647075.277411	341.513052	4828.991034	18.688156
373863.458100	7647075.277411	339.351179	4838.991034	18.688156
373873.458100	7647075.277411	337.189305	4848.991034	18.688156
373883.458100	7647075.277411	335.065324	4858.991034	18.688156
373893.458100	7647075.277411	332.987679	4868.991034	18.688156
373903.458100	7647075.277411	330.910034	4878.991034	18.688156
373913.458100	7647075.277411	328.832389	4888.991034	18.688156
373923.458100	7647075.277411	326.754744	4898.991034	18.688156
373933.458100	7647075.277411	324.677099	4908.991034	18.688156
373943.458100	7647075.277411	322.599454	4918.991034	18.688156
373953.458100	7647075.277411	320.521809	4928.991034	18.688156
373963.458100	7647075.277411	318.444165	4938.991034	18.688156
373973.428164	7647074.706675	316.390386	4948.977421	18.688156
373983.373293	7647073.660528	314.356488	4958.977421	18.688156
373993.318421	7647072.614381	312.322590	4968.977421	18.688156
374003.263549	7647071.568234	310.288692	4978.977421	18.688156
374013.208677	7647070.522087	308.254794	4988.977421	18.688156
374023.153806	7647069.475941	306.220896	4998.977421	18.688156
374033.098934	7647068.429794	304.186998	5008.977421	18.688156
374043.044062	7647067.383647	302.153100	5018.977421	18.688156
374052.989191	7647066.337500	300.119202	5028.977421	18.688156
374062.930635	7647065.257278	298.061659	5038.977380	18.688156
374072.869541	7647064.153585	295.987828	5048.977380	18.688156
374082.808447	7647063.049891	293.913997	5058.977380	18.688156
374092.747354	7647061.946197	291.840166	5068.977380	18.688156
374102.686260	7647060.842503	289.766335	5078.977380	18.688156
374112.625167	7647059.738809	287.692504	5088.977380	18.688156
374122.564073	7647058.635116	285.618673	5098.977380	18.688156
374132.519479	7647057.725724	283.591485	5108.974235	18.688156
374142.502179	7647057.137772	281.641460	5118.974235	18.688156
374152.481737	7647056.499791	279.693092	5128.974164	18.688156
374162.459532	7647055.833756	277.745652	5138.974164	18.688156
374172.437353	7647055.168112	275.910514	5148.974164	18.688156
374182.415187	7647054.502659	274.130691	5158.974164	18.688156
374192.393021	7647053.837206	272.350867	5168.974164	18.688156
374202.370856	7647053.171753	270.571043	5178.974164	18.688156
374212.348690	7647052.506300	268.791219	5188.974164	18.688156
374222.326524	7647051.840848	267.011395	5198.974164	18.688156
374232.304358	7647051.175395	265.231571	5208.974164	18.688156
374242.273294	7647050.391358	263.595826	5218.973885	18.688156
374252.238712	7647049.560428	262.017056	5228.973885	18.688156
374262.204130	7647048.729498	260.438285	5238.973885	18.688156
374272.169548	7647047.898568	258.859514	5248.973885	18.688156
374282.134966	7647047.067638	257.280744	5258.973885	18.688156
374292.100384	7647046.236708	255.701973	5268.973885	18.688156
374302.090666	7647046.003285	254.356287	5278.966893	18.688156
374312.090666	7647046.003396	253.101702	5288.966893	18.688156
374322.090666	7647046.003507	251.847116	5298.966893	18.688156
374332.090666	7647046.003584	250.592530	5308.966893	18.688156
374342.090666	7647046.003652	249.337943	5318.966893	18.688156
374352.090666	7647046.003719	248.083356	5328.966893	18.688156
374361.922901	7647044.309181	246.373593	5338.944083	18.688156
374371.728773	7647042.348346	244.592302	5348.944083	18.688156
374381.534645	7647040.387510	242.811010	5358.944083	18.688156
374391.340517	7647038.426675	241.029719	5368.944083	18.688156
374401.146389	7647036.465840	239.248428	5378.944083	18.688156
374410.952261	7647034.505005	237.467137	5388.944083	18.688156
374420.775714	7647032.634923	235.543819	5398.943954	18.688156
374430.604450	7647030.792114	233.577820	5408.943954	18.688156
374440.433186	7647028.949305	231.611821	5418.943954	18.688156
374450.261922	7647027.106496	229.645822	5428.943954	18.688156
374460.090612	7647025.263440	227.802498	5438.943954	18.688156
374469.919280	7647023.420263	226.019055	5448.943954	18.688156
374479.747947	7647021.577086	224.235612	5458.943954	18.688156
374489.576614	7647019.733909	222.452169	5468.943954	18.688156
374499.405281	7647017.890733	220.668726	5478.943954	18.688156
374509.217710	7647015.963750	218.857786	5488.943805	18.688156
374519.023487	7647014.002441	217.035583	5498.943805	18.688156
374528.829264	7647012.041132	215.213379	5508.943805	18.688156
374538.635041	7647010.079823	213.391176	5518.943805	18.688156
374548.440819	7647008.118514	211.568973	5528.943805	18.688156
374558.246596	7647006.157205	209.746770	5538.943805	18.688156
374568.052373	7647004.195896	207.924566	5548.943805	18.688156
374577.796102	7647001.978665	206.110136	5558.936620	18.688156
374587.411304	7646999.231324	204.311805	5568.936620	18.688156
374596.992242	7646996.368501	202.500110	5578.936127	18.688156
374606.373945	7646992.929081	200.668543	5588.928422	18.688156
374615.658509	7646989.214668	198.831024	5598.928422	18.688156
374624.851922	7646985.304243	196.963244	5608.918930	18.688156
374633.675232	7646980.597949	194.972591	5618.918930	18.688156
374642.498542	7646975.891655	192.981939	5628.918930	18.688156
374651.321851	7646971.185361	190.991286	5638.918930	18.688156
374660.145161	7646966.479067	189.000634	5648.918930	18.688156
374668.968471	7646961.772772	187.009981	5658.918930	18.688156
374677.791781	7646957.066478	185.019329	5668.918930	18.688156
374686.774812	7646952.678608	182.851195	5678.916342	18.688156
374695.822973	7646948.420583	180.610690	5688.916342	18.688156
374704.871134	7646944.162558	178.370185	5698.916342	18.688156
374713.919295	7646939.904533	176.129680	5708.916342	18.688156
374723.041534	7646935.816867	173.983569	5718.912554	18.688156
374732.326380	7646932.103158	172.044662	5728.912554	18.688156
374741.611226	7646928.389448	170.105755	5738.912554	18.688156
374750.896071	7646924.675738	168.166848	5748.912554	18.688156
374760.180917	7646920.962028	166.227941	5758.912554	18.688156
374769.467397	7646917.252782	164.288705	5768.912416	18.688156
374778.954329	7646914.090798	162.309045	5778.912416	18.688156
374788.441260	7646910.928815	160.329385	5788.912416	18.688156
374797.928191	7646907.766832	158.349725	5798.912416	18.688156
374807.415122	7646904.604848	156.370064	5808.912416	18.688156
374816.902053	7646901.442865	154.390404	5818.912416	18.688156
374826.388984	7646898.280882	152.410744	5828.912416	18.688156
374835.647437	7646894.529741	150.233110	5838.901911	18.688156
374844.785742	7646890.468782	147.951369	5848.901911	18.688156
374853.876109	7646886.303370	145.662668	5858.901182	18.688156
374862.117849	7646880.828158	143.736281	5868.795838	18.688156
374869.550046	7646874.137684	142.186326	5878.795838	18.688156
374876.982242	7646867.447209	140.636370	5888.795838	18.688156
374884.414439	7646860.756734	139.086415	5898.795838	18.688156
374891.846636	7646854.066260	137.536459	5908.795838	18.688156
374899.278833	7646847.375785	135.986504	5918.795838	18.688156
374906.711029	7646840.685310	134.436548	5928.795838	18.688156
374914.143226	7646833.994836	132.886593	5938.795838	18.688156
374921.575423	7646827.304361	131.336637	5948.795838	18.688156
374929.007620	7646820.613886	129.786682	5958.795838	18.688156
374936.439816	7646813.923412	128.236726	5968.795838	18.688156
374944.223224	7646808.148024	126.706759	5978.487924	18.688156
374953.511221	7646805.131432	125.318214	5988.253513	18.688156
374962.455824	7646800.659959	123.937034	5998.253513	18.688156
374971.400428	7646796.188486	122.555855	6008.253513	18.688156
374980.345031	7646791.717013	121.174675	6018.253513	18.688156
374989.289635	7646787.245541	119.793496	6028.253513	18.688156
374998.234238	7646782.774068	118.412316	6038.253513	18.688156
375007.178842	7646778.302595	117.031137	6048.253513	18.688156
375016.123445	7646773.831123	115.649957	6058.253513	18.688156
375025.068049	7646769.359650	114.268778	6068.253513	18.688156
375034.012652	7646764.888177	112.887598	6078.253513	18.688156
375042.622976	7646759.820596	111.728274	6088.244412	18.688156
375051.103093	7646754.520821	110.655366	6098.244412	18.688156
375059.583210	7646749.221046	109.582458	6108.244412	18.688156
375068.063332	7646743.921278	108.567408	6118.244412	18.688156
375076.543459	7646738.621519	107.613019	6128.244412	18.688156
375085.023585	7646733.321759	106.658630	6138.244412	18.688156
375093.503712	7646728.021999	105.704240	6148.244412	18.688156
375101.983839	7646722.722240	104.749851	6158.244412	18.688156
375110.922007	7646718.711703	103.811004	6168.041108	18.688156
375120.845005	7646717.473112	102.905573	6178.041108	18.688156
375130.737238	7646716.023159	102.031728	6188.039040	18.688156
375140.601583	7646714.381605	101.186517	6198.039040	18.688156
375150.465928	7646712.740052	100.341305	6208.039040	18.688156
375160.330273	7646711.098499	99.496094	6218.039040	18.688156
375170.194618	7646709.456945	98.650883	6228.039040	18.688156
375180.058963	7646707.815392	97.805672	6238.039040	18.688156
375189.923308	7646706.173839	96.960461	6248.039040	18.688156
375199.787653	7646704.532286	96.115250	6258.039040	18.688156
375209.408791	7646701.810717	95.347652	6268.037701	18.688156
375219.127137	7646699.505597	94.576737	6278.025685	18.688156
375228.966089	7646697.718131	93.799924	6288.025685	18.688156
375238.519081	7646695.329875	92.999041	6297.872686	18.688156
375246.110709	7646688.820868	92.033066	6307.872686	18.688156
375253.702338	7646682.311860	91.067091	6317.872686	18.688156
375261.293966	7646675.802853	90.101116	6327.872686	18.688156
375268.885594	7646669.293845	89.135141	6337.872686	18.688156
375276.477223	7646662.784838	88.169166	6347.872686	18.688156
375284.068851	7646656.275830	87.203191	6357.872686	18.688156
375291.660480	7646649.766823	86.237216	6367.872686	18.688156
375299.252108	7646643.257815	85.271241	6377.872686	18.688156
375307.015638	7646636.963078	84.272394	6387.867491	18.688156
375315.255697	7646631.302411	83.222736	6397.864576	18.688156
375324.774481	7646628.785374	82.315854	6407.710526	18.688156
375334.638387	7646627.141183	81.450656	6417.710526	18.688156
375344.502293	7646625.496992	80.585459	6427.710526	18.688156
375354.366198	7646623.852801	79.720261	6437.710526	18.688156
375364.230104	7646622.208609	78.855063	6447.710526	18.688156
375374.094010	7646620.564418	77.989865	6457.710526	18.688156
375383.957915	7646618.920227	77.124667	6467.710526	18.688156
375393.828560	7646617.322263	76.271581	6477.709682	18.688156
375403.751332	7646616.081858	75.512176	6487.709682	18.688156
375413.674103	7646614.841454	74.752772	6497.709682	18.688156
375423.596875	7646613.601049	73.993367	6507.709682	18.688156
375433.519647	7646612.360645	73.233962	6517.709682	18.688156
375443.442418	7646611.120241	72.474558	6527.709682	18.688156
375453.365190	7646609.879836	71.715153	6537.709682	18.688156
375463.287952	7646608.639356	70.916837	6547.709682	18.688156
375473.210688	7646607.398666	70.011405	6557.709682	18.688156
375483.135687	7646606.177139	69.105984	6567.709569	18.688156
375493.074487	7646605.072486	68.200636	6577.709569	18.688156
375503.013287	7646603.967834	67.295288	6587.709569	18.688156
375512.979921	7646603.365784	66.349307	6597.694370	18.688156
375522.979921	7646603.366226	65.354617	6607.694370	18.688156
375532.979921	7646603.366669	64.359927	6617.694370	18.688156
375542.979921	7646603.367111	63.365238	6627.694370	18.688156
375552.979921	7646603.367554	62.370548	6637.694370	18.688156
375562.979921	7646603.367996	61.375858	6647.694370	18.688156
375572.979921	7646603.368411	60.310489	6657.694370	18.688156
375582.979921	7646603.368727	58.994692	6667.694370	18.688156
375592.979921	7646603.369043	57.678896	6677.694370	18.688156
375602.979921	7646603.369359	56.363099	6687.694370	18.688156
375612.979921	7646603.369675	55.047303	6697.694370	18.688156
375622.979921	7646603.369991	53.731506	6707.694370	18.688156
375632.979921	7646603.370307	52.415709	6717.694370	18.688156
375642.655665	7646600.863857	50.400148	6727.689485	18.688156
375652.326452	7646598.319084	48.373890	6737.689485	18.688156
375661.898271	7646595.481600	46.388315	6747.673023	18.688156
375671.129067	7646591.635512	44.542927	6757.673023	18.688156
375680.359864	7646587.789423	42.697539	6767.673023	18.688156
375689.590660	7646583.943335	40.852151	6777.673023	18.688156
375698.821457	7646580.097247	39.006763	6787.673023	18.688156
375708.052253	7646576.251158	37.161375	6797.673023	18.688156
375717.283050	7646572.405070	35.315987	6807.673023	18.688156
375726.514048	7646568.559464	33.913218	6817.673023	18.688156
375735.745053	7646564.713877	32.527133	6827.673023	18.688156
375744.976058	7646560.868290	31.141048	6837.673023	18.688156
375754.479322	7646557.844696	29.670845	6847.645692	18.688156
