x	y	z	L	slope
369504.567541	7647205.477515	1664.704459	529.837052	10.709162
369514.550278	7647204.890182	1662.813341	539.837052	10.713393
369524.534632	7647204.331115	1660.920693	549.837046	10.718252
369534.519228	7647203.776265	1659.027818	559.837046	10.718879
369544.503823	7647203.221415	1657.134943	569.837046	10.718879
369554.488418	7647202.666565	1655.242067	579.837046	10.718879
369564.473013	7647202.111714	1653.349192	589.837046	10.904566
369574.345227	7647200.627923	1651.392394	599.820144	11.149263
369584.174089	7647198.785785	1649.410937	609.820144	11.208068
369594.002951	7647196.943646	1647.429481	619.820144	11.208068
369603.831813	7647195.101508	1645.448024	629.820144	11.338965
369613.692053	7647193.436647	1643.419101	639.819948	11.485379
369623.556075	7647191.793156	1641.384455	649.819948	11.405602
369633.447446	7647190.388995	1639.386389	659.810488	10.975874
369643.427950	7647189.764862	1637.507540	669.810488	10.641270
369653.408453	7647189.140728	1635.628692	679.810488	10.641270
369663.388957	7647188.516595	1633.749843	689.810488	10.641270
369673.369461	7647187.892461	1631.870995	699.810488	10.641270
369683.349965	7647187.268327	1629.992146	709.810488	10.641270
369693.330469	7647186.644194	1628.113297	719.810488	10.998500
369703.319589	7647186.179605	1626.105217	729.810406	11.377659
369713.309262	7647185.725254	1624.088843	739.810406	11.400446
369723.298935	7647185.270903	1622.072470	749.810406	11.400446
369733.288608	7647184.816553	1620.056096	759.810406	11.400446
369743.278281	7647184.362202	1618.039722	769.810406	11.400446
369753.267954	7647183.907851	1616.023349	779.810406	11.400446
369763.257627	7647183.453501	1614.006975	789.810406	12.217746
369773.055518	7647181.491272	1611.694478	799.802854	13.078513
369782.840879	7647179.430515	1609.362632	809.802854	13.148152
369792.703669	7647177.780385	1607.022782	819.802733	13.002650
369802.618181	7647177.993570	1604.763674	829.719536	12.675659
369812.556993	7647179.098114	1602.543363	839.719536	12.518740
369822.495805	7647180.202659	1600.323052	849.719536	12.518740
369832.434617	7647181.307203	1598.102741	859.719536	12.518740
369842.373428	7647182.411748	1595.882430	869.719536	12.518740
369852.312240	7647183.516293	1593.662120	879.719536	12.518740
369862.251052	7647184.620837	1591.441809	889.719536	12.514208
369872.190142	7647185.722687	1589.223163	899.719515	12.250225
369882.145085	7647186.670901	1587.099437	909.719515	11.990264
369892.100028	7647187.619115	1584.975712	919.719515	11.990264
369902.054971	7647188.567329	1582.851987	929.719515	11.990264
369912.009914	7647189.515543	1580.728262	939.719515	11.990264
369921.964857	7647190.463757	1578.604537	949.719515	11.990264
369931.919800	7647191.411970	1576.480812	959.719515	12.319772
369941.740773	7647193.245737	1574.238764	969.710221	12.717835
369951.530716	7647195.284615	1571.969310	979.710221	12.795241
369961.314183	7647197.348432	1569.697038	989.708999	13.085125
369970.859327	7647200.330079	1567.321063	999.708999	13.365901
369980.404471	7647203.311725	1564.945088	1009.708999	13.365901
369989.949616	7647206.293372	1562.569113	1019.708999	13.365901
369999.494760	7647209.275019	1560.193138	1029.708999	13.378288
370009.041667	7647212.225438	1557.814399	1039.701416	14.542064
370018.861667	7647210.336629	1555.007245	1049.701416	15.680709
370028.681667	7647208.447820	1552.200092	1059.701416	15.680709
370038.501667	7647206.559011	1549.392938	1069.701416	15.680709
370048.321667	7647204.670202	1546.585785	1079.701416	16.099556
370058.169956	7647202.936509	1543.620662	1089.701141	16.608692
370068.024521	7647201.237233	1540.620490	1099.701141	16.700639
370077.879087	7647199.537957	1537.620318	1109.701141	16.700639
370087.733652	7647197.838681	1534.620147	1119.701141	16.700639
370097.588218	7647196.139405	1531.619975	1129.701141	16.700639
370107.442783	7647194.440129	1528.619803	1139.701141	17.018790
370117.058135	7647191.740213	1525.502292	1149.688359	17.399799
370126.615754	7647188.798797	1522.356462	1159.688359	17.463205
370136.173372	7647185.857380	1519.210632	1169.688359	17.565188
370145.862473	7647183.406957	1516.027508	1179.682520	17.706112
370155.610986	7647181.178393	1512.827532	1189.682520	18.254072
370165.446769	7647179.375356	1509.431235	1199.682199	18.777033
370175.285527	7647177.586825	1506.028246	1209.682199	18.793936
370185.124285	7647175.798294	1502.625258	1219.682199	18.793936
370194.963043	7647174.009764	1499.222269	1229.682199	18.793936
370204.801801	7647172.221233	1495.819280	1239.682199	18.793936
370214.640558	7647170.432702	1492.416291	1249.682199	18.793936
370224.479316	7647168.644171	1489.013302	1259.682199	18.979978
370234.388593	7647167.359988	1485.540477	1269.674340	19.266890
370244.340590	7647166.381342	1482.025343	1279.674340	19.367825
370254.292588	7647165.402695	1478.510210	1289.674340	19.367825
370264.244585	7647164.424049	1474.995077	1299.674340	22.750524
370274.239508	7647164.320540	1470.125479	1309.669799	26.339977
370284.239508	7647164.320540	1465.095678	1319.669799	26.702272
370294.239508	7647164.320540	1460.065877	1329.669799	26.702272
370304.239508	7647164.320540	1455.036077	1339.669799	26.702272
370314.239508	7647164.320540	1450.006276	1349.669799	27.366998
370324.215290	7647163.738545	1444.687785	1359.662544	28.290638
370334.180720	7647162.907752	1439.245881	1369.662544	28.555449
370344.146149	7647162.076958	1433.803977	1379.662544	28.555449
370354.111578	7647161.246165	1428.362073	1389.662544	28.555449
370364.077008	7647160.415372	1422.920170	1399.662544	28.555449
370374.042437	7647159.584579	1417.478266	1409.662544	28.555449
370384.007867	7647158.753786	1412.036362	1419.662544	28.555449
370393.973296	7647157.922992	1406.594458	1429.662544	28.555449
370403.938725	7647157.092199	1401.152555	1439.662544	27.887468
370413.892608	7647156.135476	1396.011101	1449.662299	27.001698
370423.842950	7647155.140138	1390.961774	1459.662299	26.791492
370433.793291	7647154.144800	1385.912448	1469.662299	26.791492
370443.743633	7647153.149462	1380.863121	1479.662299	26.791492
370453.693975	7647152.154124	1375.813794	1489.662299	26.791492
370463.644317	7647151.158786	1370.764468	1499.662299	26.791492
370473.594659	7647150.163448	1365.715141	1509.662299	26.791492
370483.553023	7647149.263109	1361.203732	1519.661280	26.791492
370493.529368	7647148.575689	1357.897947	1529.661280	26.791492
370503.506983	7647147.907023	1354.594525	1539.661276	26.791492
370513.487455	7647147.319995	1351.282347	1549.658997	26.791492
370523.487455	7647147.320148	1347.899930	1559.658997	26.791492
370533.487455	7647147.320300	1344.517513	1569.658997	26.791492
370543.487455	7647147.320453	1341.135097	1579.658997	26.791492
370553.487455	7647147.320605	1337.752680	1589.658997	26.791492
370563.487455	7647147.320758	1334.370263	1599.658997	26.791492
370573.487455	7647147.320911	1330.987847	1609.658997	26.791492
370583.487455	7647147.321063	1327.605430	1619.658997	26.791492
370593.487455	7647147.321212	1324.078532	1629.658997	26.791492
370603.487455	7647147.321360	1320.537759	1639.658997	26.791492
370613.487455	7647147.321507	1316.996987	1649.658997	26.791492
370623.487455	7647147.321655	1313.456215	1659.658997	26.791492
370633.487455	7647147.321803	1309.915442	1669.658997	26.791492
370643.487455	7647147.321951	1306.374670	1679.658997	26.791492
370653.487455	7647147.322099	1302.833898	1689.658997	26.791492
370663.487455	7647147.322300	1299.176127	1699.658997	26.791492
370673.487455	7647147.322522	1295.470081	1709.658997	26.791492
370683.487455	7647147.322744	1291.764016	1719.658997	26.791492
370693.481058	7647147.124396	1288.071292	1729.654568	26.791492
370703.460310	7647146.480558	1284.408504	1739.654568	26.791492
370713.439563	7647145.836720	1280.745715	1749.654568	26.791492
370723.418815	7647145.192883	1277.082927	1759.654568	26.791492
370733.398067	7647144.549045	1273.420138	1769.654568	26.791492
370743.377319	7647143.905207	1269.757349	1779.654568	26.791492
370753.356571	7647143.261369	1266.094561	1789.654568	26.791492
370763.335936	7647142.619313	1262.443228	1799.654567	26.791492
370773.316463	7647141.995547	1258.909472	1809.654567	26.791492
370783.296990	7647141.371780	1255.375716	1819.654567	26.791492
370793.277517	7647140.748014	1251.841960	1829.654567	26.791492
370803.258044	7647140.124248	1248.308204	1839.654567	26.791492
370813.238570	7647139.500481	1244.774448	1849.654567	26.791492
370823.219097	7647138.876715	1241.240692	1859.654567	26.791492
370833.195261	7647139.232692	1237.928371	1869.637080	26.791492
370843.169836	7647139.945327	1234.696658	1879.637080	26.791492
370853.145763	7647140.637219	1231.461879	1889.636971	26.791492
370863.128498	7647141.224574	1228.211641	1899.636971	26.791492
370873.111234	7647141.811929	1224.961403	1909.636971	26.791492
370882.965769	7647143.479076	1221.248279	1919.631531	26.791492
370892.808512	7647145.245545	1217.492578	1929.631531	26.791492
370902.651255	7647147.012014	1213.736876	1939.631531	26.791492
370912.493998	7647148.778484	1209.981175	1949.631531	26.791492
370922.336741	7647150.544953	1206.225474	1959.631531	26.791492
370932.179483	7647152.311422	1202.469772	1969.631531	26.791492
370942.020994	7647154.084669	1198.645807	1979.631518	26.791492
370951.855574	7647155.896029	1194.437982	1989.631518	26.791492
370961.690155	7647157.707389	1190.230158	1999.631518	26.791492
370971.524736	7647159.518748	1186.022333	2009.631518	26.791492
370981.359316	7647161.330108	1181.814508	2019.631518	26.791492
370991.193897	7647163.141468	1177.606683	2029.631518	26.791492
371001.086220	7647164.320540	1173.299597	2039.593860	26.791492
371011.086220	7647164.320540	1168.807411	2049.593860	26.791492
371021.086220	7647164.320540	1164.315224	2059.593860	26.791492
371031.085639	7647164.362385	1159.835749	2069.593367	26.791492
371041.081783	7647164.640058	1155.427910	2079.593367	26.791492
371051.077927	7647164.917732	1151.020071	2089.593367	26.791492
371061.074071	7647165.195405	1146.612232	2099.593367	26.791492
371071.070216	7647165.473079	1142.204393	2109.593367	26.791492
371081.066360	7647165.750752	1137.796554	2119.593367	26.791492
371091.062504	7647166.028426	1133.388715	2129.593367	26.791492
371101.058648	7647166.306099	1128.980877	2139.593367	26.791492
371111.054792	7647166.583773	1124.573038	2149.593367	26.791492
371121.051216	7647166.850470	1120.148475	2159.593348	26.791492
371131.048513	7647167.082963	1115.671798	2169.593348	26.791492
371141.045810	7647167.315456	1111.195122	2179.593348	26.791492
371151.043107	7647167.547950	1106.718445	2189.593348	26.791492
371161.040404	7647167.780443	1102.241769	2199.593348	26.791492
371171.037701	7647168.012936	1097.765092	2209.593348	26.791492
371181.034998	7647168.245430	1093.288416	2219.593348	26.791492
371191.032295	7647168.477923	1088.811739	2229.593348	26.791492
371201.029592	7647168.710416	1084.335063	2239.593348	26.791492
371210.978649	7647167.879584	1079.721452	2249.577036	26.791492
371220.828107	7647166.152526	1075.123218	2259.576763	26.791492
371230.675914	7647164.414514	1070.526033	2269.576763	26.791492
371240.567039	7647162.944327	1066.206283	2279.576553	26.791492
371250.460639	7647161.489450	1061.902391	2289.576553	26.791492
371260.354240	7647160.034572	1057.598498	2299.576553	26.791492
371270.247840	7647158.579694	1053.294606	2309.576553	26.791492
371280.141441	7647157.124817	1048.990713	2319.576553	26.791492
371290.035041	7647155.669939	1044.686821	2329.576553	26.791492
371299.918991	7647154.153526	1040.473295	2339.576151	26.791492
371309.782937	7647152.509579	1036.447057	2349.576151	26.791492
371319.646883	7647150.865631	1032.420818	2359.576151	26.791492
371329.510829	7647149.221683	1028.394580	2369.576151	26.791492
371339.374776	7647147.577736	1024.368342	2379.576151	26.791492
371349.238722	7647145.933788	1020.342103	2389.576151	26.791492
371359.102668	7647144.289841	1016.315865	2399.576151	26.791492
371368.926303	7647142.436549	1012.472118	2409.573074	26.791492
371378.695371	7647140.299892	1008.875391	2419.573074	26.791492
371388.471548	7647138.196725	1005.270717	2429.572922	26.791492
371398.266217	7647136.180674	1001.645374	2439.572922	26.791492
371408.060886	7647134.164624	998.020031	2449.572922	26.791492
371417.855555	7647132.148573	994.394687	2459.572922	26.791492
371427.650041	7647130.131635	990.552468	2469.572922	26.791492
371437.444526	7647128.114689	986.708332	2479.572922	26.791492
371447.239010	7647126.097743	982.864195	2489.572922	26.791492
371457.033495	7647124.080797	979.020059	2499.572922	26.791492
371466.827980	7647122.063851	975.175922	2509.572922	26.791492
371476.611985	7647119.999187	971.340733	2519.572402	26.791492
371486.350308	7647117.726510	967.544552	2529.572402	26.791492
371496.088631	7647115.453832	963.748370	2539.572402	26.791492
371505.826954	7647113.181154	959.952188	2549.572402	26.791492
371515.610584	7647111.128579	956.315525	2559.569025	26.791492
371525.454793	7647109.370299	952.892151	2569.569025	26.791492
371535.299002	7647107.612018	949.468777	2579.569025	26.791492
371545.143211	7647105.853737	946.045403	2589.569025	26.791492
371554.987420	7647104.095456	942.622030	2599.569025	26.791492
371564.833614	7647102.348676	939.192553	2609.568964	26.791492
371574.697494	7647100.704331	935.708713	2619.568964	26.791492
371584.561374	7647099.059987	932.224873	2629.568964	26.791492
371594.425254	7647097.415642	928.741034	2639.568964	26.791492
371604.289135	7647095.771297	925.257194	2649.568964	26.791492
371614.153015	7647094.126953	921.773354	2659.568964	26.791492
371624.016895	7647092.482608	918.289514	2669.568964	26.791492
371633.880775	7647090.838264	914.805675	2679.568964	26.791492
371643.650127	7647088.739515	911.343995	2689.561211	26.791492
371653.356524	7647086.336307	907.900268	2699.560689	26.791492
371663.148711	7647084.316246	904.497535	2709.559067	26.791492
371672.819506	7647081.771504	901.109009	2719.559067	26.791492
371682.490302	7647079.226761	897.720482	2729.559067	26.791492
371692.161097	7647076.682019	894.331955	2739.559067	26.791492
371701.954766	7647074.808342	890.650943	2749.530356	26.791492
371711.899810	7647073.761397	886.609600	2759.530356	26.791492
371721.844855	7647072.714452	882.568256	2769.530356	26.791492
371731.789899	7647071.667507	878.526912	2779.530356	26.791492
371741.734943	7647070.620562	874.485568	2789.530356	26.791492
371751.641886	7647069.260216	870.774763	2799.530259	26.791492
371761.548090	7647067.893788	867.070373	2809.530259	26.791492
371771.454294	7647066.527359	863.365983	2819.530259	26.791492
371781.360498	7647065.160931	859.661592	2829.530259	26.791492
371791.266702	7647063.794503	855.957202	2839.530259	26.791492
371801.172905	7647062.428074	852.252812	2849.530259	26.791492
371811.079109	7647061.061646	848.548422	2859.530259	26.791492
371820.985324	7647059.695297	845.051036	2869.530259	26.791492
371830.891550	7647058.329027	841.763334	2879.530259	26.791492
371840.783698	7647056.864332	838.475810	2889.530255	26.791492
371850.675737	7647055.398878	835.188288	2899.530255	26.791492
371860.650341	7647054.695191	832.017978	2909.529650	26.791492
371870.626647	7647054.007207	828.850085	2919.529650	26.791492
371880.602953	7647053.319223	825.682191	2929.529650	26.791492
371890.579258	7647052.631238	822.514298	2939.529650	26.791492
371900.555564	7647051.943254	819.346404	2949.529650	26.791492
371910.531870	7647051.255270	816.178511	2959.529650	26.791492
371920.507889	7647050.563350	813.018903	2969.529635	26.791492
371930.478440	7647049.796468	810.017109	2979.529635	26.791492
371940.448991	7647049.029585	807.015315	2989.529635	26.791492
371950.419542	7647048.262702	804.013521	2999.529635	26.791492
371960.390094	7647047.495820	801.011727	3009.529635	26.791492
371970.360645	7647046.728937	798.009932	3019.529635	26.791492
371980.332822	7647046.004425	795.022937	3029.528097	26.791492
371990.332822	7647046.004882	792.289148	3039.528097	26.791492
372000.332822	7647046.005340	789.555358	3049.528097	26.791492
372010.332822	7647046.005790	786.821569	3059.528097	26.791492
372020.332822	7647046.006182	784.087776	3069.528097	26.791492
372030.332822	7647046.006574	781.353984	3079.528097	26.791492
372040.326897	7647045.852728	778.564547	3089.523357	26.791492
372050.297402	7647045.085242	775.553729	3099.523357	26.791492
372060.267907	7647044.317756	772.542911	3109.523357	26.791492
372070.238412	7647043.550270	769.532093	3119.523357	26.791492
372080.208916	7647042.782784	766.521275	3129.523357	26.791492
372090.179421	7647042.015298	763.510456	3139.523357	26.791492
372100.148249	7647041.227359	760.486881	3149.523275	26.791492
372110.110610	7647040.360546	757.414108	3159.523275	26.791492
372120.072971	7647039.493733	754.341335	3169.523275	26.791492
372130.035332	7647038.626920	751.268562	3179.523275	26.791492
372139.997693	7647037.760107	748.195789	3189.523275	26.791492
372149.955655	7647036.851780	745.164298	3199.522579	26.791492
372159.878461	7647035.611653	742.462752	3209.522579	26.791492
372169.801268	7647034.371526	739.761206	3219.522579	26.791492
372179.724074	7647033.131400	737.059660	3229.522579	26.791492
372189.627956	7647031.765619	734.424475	3239.520190	26.791492
372199.475858	7647030.028143	731.985596	3249.520190	26.791492
372209.323760	7647028.290667	729.546717	3259.520190	26.791492
372219.171663	7647026.553191	727.107837	3269.520190	26.791492
372229.019565	7647024.815715	724.668958	3279.520190	26.791492
372238.867467	7647023.078239	722.230079	3289.520190	26.791492
372248.858622	7647022.977463	720.243878	3299.511854	26.791492
372258.858622	7647022.977737	718.285626	3309.511854	26.791492
372268.858622	7647022.978012	716.327374	3319.511854	26.791492
372278.858622	7647022.978311	714.369124	3329.511854	26.791492
372288.858622	7647022.978677	712.410881	3339.511854	26.791492
372298.858622	7647022.979043	710.452638	3349.511854	26.791492
372308.858622	7647022.979410	708.494395	3359.511854	26.791492
372318.817974	7647022.286404	706.575467	3369.495287	26.791492
372328.749430	7647021.117567	704.683520	3379.495287	26.791492
372338.680886	7647019.948731	702.791572	3389.495287	26.791492
372348.612342	7647018.779894	700.899624	3399.495287	26.791492
372358.543798	7647017.611058	699.007677	3409.495287	26.791492
372368.485367	7647016.541053	697.047189	3419.494272	26.791492
372378.447735	7647015.674315	694.945733	3429.494272	26.791492
372388.410102	7647014.807577	692.844278	3439.494272	26.791492
372398.372470	7647013.940840	690.742822	3449.494272	26.791492
372408.334837	7647013.074102	688.641367	3459.494272	26.791492
372418.297204	7647012.207364	686.539911	3469.494272	26.791492
372428.259572	7647011.340627	684.438456	3479.494272	26.791492
372438.173290	7647010.037945	681.967043	3489.493211	26.791492
372448.081643	7647008.687189	679.454835	3499.493211	26.791492
372457.986685	7647007.312715	676.946731	3509.493164	26.791492
372467.886222	7647005.898795	674.445454	3519.493164	26.791492
372477.832520	7647005.142686	672.067994	3529.468159	26.791492
372487.832520	7647005.142042	669.832732	3539.468159	26.791492
372497.832520	7647005.141398	667.597470	3549.468159	26.791492
372507.832520	7647005.140754	665.362208	3559.468159	26.791492
372517.832520	7647005.140109	663.126947	3569.468159	26.791492
372527.832520	7647005.139465	660.891685	3579.468159	26.791492
372537.832520	7647005.138821	658.656423	3589.468159	26.791492
372547.832520	7647005.138160	656.521728	3599.468159	26.791492
372557.832520	7647005.137477	654.508954	3609.468159	26.791492
372567.832520	7647005.136795	652.496180	3619.468159	26.791492
372577.832520	7647005.136113	650.483406	3629.468159	26.791492
372587.832520	7647005.135431	648.470632	3639.468159	26.791492
372597.832520	7647005.134749	646.457858	3649.468159	26.791492
372607.832520	7647005.134067	644.445084	3659.468159	26.791492
372617.784114	7647005.782788	642.469253	3669.440875	26.791492
372627.673507	7647007.265996	640.540896	3679.440875	26.791492
372637.530973	7647008.938489	638.622800	3689.439219	26.791492
372647.359733	7647010.781173	636.713930	3699.439219	26.791492
372657.188492	7647012.623857	634.805060	3709.439219	26.791492
372667.100011	7647013.923357	632.886287	3719.435563	26.791492
372677.031567	7647015.091345	630.965116	3729.435563	26.791492
372686.963123	7647016.259333	629.043945	3739.435563	26.791492
372696.894679	7647017.427322	627.122774	3749.435563	26.791492
372706.826235	7647018.595310	625.201603	3759.435563	26.791492
372716.757791	7647019.763299	623.280432	3769.435563	26.791492
372726.703943	7647020.791240	621.334976	3779.434694	26.791492
372736.662899	7647021.696333	619.368219	3789.434694	26.791492
372746.621855	7647022.601427	617.401461	3799.434694	26.791492
372756.580811	7647023.506520	615.434704	3809.434694	26.791492
372766.539767	7647024.411613	613.467947	3819.434694	26.791492
372776.446138	7647024.066333	611.286309	3829.347080	26.791492
372786.293934	7647022.328253	608.865316	3839.347080	26.791492
372796.141730	7647020.590174	606.444323	3849.347080	26.791492
372805.989525	7647018.852095	604.023330	3859.347080	26.791492
372815.865635	7647017.291381	601.618560	3869.345749	26.791492
372825.765110	7647015.877026	599.227177	3879.345749	26.791492
372835.664585	7647014.462672	596.835794	3889.345749	26.791492
372845.637879	7647014.086437	594.616322	3899.326137	26.791492
372855.637879	7647014.085759	592.459042	3909.326137	26.791492
372865.637879	7647014.085081	590.301762	3919.326137	26.791492
372875.637879	7647014.084402	588.144482	3929.326137	26.791492
372885.637879	7647014.083724	585.987201	3939.326137	26.791492
372895.637879	7647014.083046	583.829921	3949.326137	26.791492
372905.637879	7647014.082390	581.718527	3959.326137	26.791492
372915.637879	7647014.081747	579.635823	3969.326137	26.791492
372925.637879	7647014.081105	577.553118	3979.326137	26.791492
372935.637879	7647014.080462	575.470414	3989.326137	26.791492
372945.637879	7647014.079820	573.387710	3999.326137	26.791492
372955.637879	7647014.079177	571.305006	4009.326137	26.791492
372965.592430	7647014.748390	569.214208	4019.303157	26.791492
372975.500694	7647016.099795	567.115166	4029.303157	26.791492
372985.408959	7647017.451201	565.016125	4039.303157	26.791492
372995.296176	7647018.945632	562.923177	4049.302677	26.791492
373005.173725	7647020.505772	560.833028	4059.302677	26.791492
373015.051273	7647022.065913	558.742879	4069.302677	26.791492
373024.928821	7647023.626054	556.652730	4079.302677	26.791492
373034.904271	7647024.230722	554.347066	4089.296436	26.791492
373044.892963	7647024.706144	552.012249	4099.296436	26.791492
373054.881655	7647025.181567	549.677433	4109.296436	26.791492
373064.870348	7647025.656989	547.342616	4119.296436	26.791492
373074.859040	7647026.132412	545.007799	4129.296436	26.791492
373084.847733	7647026.607820	542.661826	4139.296436	26.791492
373094.836426	7647027.083224	540.311694	4149.296436	26.791492
373104.825119	7647027.558627	537.961563	4159.296436	26.791492
373114.813812	7647028.034030	535.611431	4169.296436	26.791492
373124.801189	7647028.528461	533.262128	4179.296043	26.791492
373134.760140	7647029.433607	530.930699	4189.296043	26.791492
373144.719091	7647030.338752	528.599271	4199.296043	26.791492
373154.678043	7647031.243898	526.267843	4209.296043	26.791492
373164.636994	7647032.149044	523.936414	4219.296043	26.791492
373174.589085	7647033.126080	521.574336	4229.295979	26.791492
373184.539476	7647034.120926	519.204664	4239.295979	26.791492
373194.489867	7647035.115773	516.834992	4249.295979	26.791492
373204.440258	7647036.110619	514.465320	4259.295979	26.791492
373214.390649	7647037.105465	512.095649	4269.295979	26.791492
373224.366097	7647037.760548	509.735370	4279.292914	26.791492
373234.354778	7647038.236211	507.380051	4289.292914	26.791492
373244.343459	7647038.711873	505.024732	4299.292914	26.791492
373254.332140	7647039.187536	502.669414	4309.292914	26.791492
373264.327636	7647039.478811	500.318576	4319.292653	26.791492
373274.324175	7647039.741878	497.968424	4329.292653	26.791492
373284.320715	7647040.004945	495.618272	4339.292653	26.791492
373294.308516	7647040.440576	492.696226	4349.289950	26.791492
373304.280496	7647041.188644	488.738735	4359.289950	26.791492
373314.252477	7647041.936712	484.781244	4369.289950	26.791492
373324.224457	7647042.684780	480.823753	4379.289950	26.791492
373334.196438	7647043.432848	476.866262	4389.289950	26.791492
373344.168418	7647044.180916	472.908771	4399.289950	26.791492
373354.099451	7647045.349049	469.098064	4409.289448	26.791492
373364.028176	7647046.540864	465.295633	4419.289448	26.791492
373373.956901	7647047.732679	461.493201	4429.289448	26.791492
373383.885626	7647048.924494	457.690769	4439.289448	26.791492
373393.814351	7647050.116309	453.888337	4449.289448	26.791492
373403.743076	7647051.308124	450.085906	4459.289448	26.791492
373413.651771	7647052.639766	446.609419	4469.287224	26.791492
373423.515817	7647054.283117	443.859548	4479.287224	26.791492
373433.379863	7647055.926468	441.109676	4489.287224	26.791492
373443.204845	7647057.788679	438.353551	4499.287129	26.791492
373453.048953	7647059.538093	435.673709	4509.285475	26.791492
373462.938213	7647061.022190	433.161411	4519.285475	26.791492
373472.827472	7647062.506288	430.649113	4529.285475	26.791492
373482.716732	7647063.990385	428.136814	4539.285475	26.791492
373492.605992	7647065.474483	425.624516	4549.285475	26.791492
373502.495251	7647066.958580	423.112217	4559.285475	26.791492
373512.384511	7647068.442677	420.599919	4569.285475	26.791492
373522.273770	7647069.926775	418.087621	4579.285475	26.791492
373532.163003	7647071.411055	415.743335	4589.285475	26.791492
373542.052233	7647072.895345	413.408244	4599.285475	26.791492
373551.941464	7647074.379635	411.073152	4609.285475	26.791492
373561.869548	7647075.474462	408.729504	4619.273744	26.791492
373571.857107	7647075.973139	406.372757	4629.273744	26.791492
373581.844665	7647076.471816	404.016011	4639.273744	26.791492
373591.832223	7647076.970493	401.659264	4649.273744	26.791492
373601.819782	7647077.469169	399.302518	4659.273744	26.791492
373611.793086	7647077.543778	396.957768	4669.247327	26.791492
373621.655283	7647075.921706	394.668656	4679.242028	26.791492
373631.597203	7647075.277411	392.295818	4689.204803	26.791492
373641.597203	7647075.277411	389.871336	4699.204803	26.791492
373651.597203	7647075.277411	387.446854	4709.204803	26.791492
373661.597203	7647075.277411	385.022372	4719.204803	26.791492
373671.597203	7647075.277411	382.597891	4729.204803	26.791492
373681.597203	7647075.277411	380.173409	4739.204803	26.791492
373691.597203	7647075.277411	377.748927	4749.204803	26.791492
373701.597203	7647075.277411	375.335329	4759.204803	26.791492
