position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
0.0,880.7445511127294,0.95,15.752887098927262,129648.20718407277,24135.708234775448,834.0675549618849,0,0,18884.1207563174,172668.03617516562,4.0,0.104,1387.15,8.570666483676392,0.3,376.93722536761,2079.0,3.273994596764379,773.15,0.8778821897464345,1.5811273411835627e-05,-0.0026648213615453305,0.005933333333333333,0.5234766443425024,0.13947411254218742,15.0079912315679,1.145999999999999,10.271028956630577,3246.0097359254446
10.0,880.7146226432499,0.95,15.764680874895564,129793.52126020058,24164.99608463343,834.0500532533094,0,0,18907.244830768803,172865.76217560278,4.005027684302962,0.10415811273411835,1387.1233517863845,8.559907355714609,0.3,377.4031976767324,2079.0,3.2698846098829777,773.15,0.8779096116152584,1.5829379251936625e-05,-0.002667872907629768,0.005933333333333333,0.5234181937069399,0.13947411254218742,15.0079912315679,1.145999999999999,10.315586767937917,3246.0097359254446
20.0,880.684682121758,0.95,15.77650418080352,129939.21569901581,24194.360158355317,834.0325467569771,0,0,18930.429842906844,173064.00570027798,4.010068638015438,0.1043164065266377,1387.0966730573082,8.549146917263709,0.3,377.8703697897609,2079.0,3.2657741223947343,773.15,0.8779370376808524,1.5847532481915944e-05,-0.0026709324407723505,0.005933333333333333,0.523359722864337,0.13947411254218742,15.0079912315679,1.145999999999999,10.360321121578428,3246.0097359254446
30.0,880.6547295196817,0.95,15.788357132390379,130085.2920451186,24223.800764602118,834.0150354602506,0,0,18953.676041263592,173262.7688509843,4.015122915302326,0.10447488185145687,1387.0699637329005,8.538385164760065,0.3,378.3387464879689,2079.0,3.261663132938342,773.15,0.8779644679526395,1.5865733294235532e-05,-0.002673999993410483,0.005933333333333333,0.5233012317590605,0.13947411254218742,15.0079912315679,1.145999999999999,10.405232745506236,3246.0097359254446
40.0,880.6247648083387,0.95,15.800239846015959,130231.75185161407,24253.31821373144,833.9975193504451,0,0,18976.983675743984,173462.05374108948,4.020190570627911,0.10463353918439923,1387.0432237329665,8.527622094628958,0.3,378.80833257851367,2079.0,3.257551640148259,773.15,0.8779919024400722,1.5883981882417214e-05,-0.0026770755981602046,0.005933333333333333,0.5232427203352594,0.13947411254218742,15.0079912315679,1.145999999999999,10.450322371306632,3246.0097359254446
50.0,880.5947879589359,0.95,15.812152438664782,130378.5966801722,24282.9128178094,833.979998414827,0,0,19000.352997635437,173661.86249561704,4.025271658757964,0.1047923790032234,1387.0164529769847,8.516857703284506,0.3,379.27913289461463,2079.0,3.2534396426546786,773.15,0.8780193411526328,1.5902278441050156e-05,-0.002680159287817442,0.005933333333333333,0.5231841885368638,0.13947411254218742,15.0079912315679,1.145999999999999,10.495590734218853,3246.0097359254446
60.0,880.5647989425692,0.95,15.824095027950518,130525.82810108579,24312.5848906222,833.9624726406146,0,0,19023.784259617296,173862.1972513253,4.030366234761802,0.1049514017876339,1386.9896513841065,8.506091987129725,0.3,379.75115229572737,2079.0,3.2493271390835523,773.15,0.8780467840998334,1.592062316579807e-05,-0.0026832510953592255,0.005933333333333333,0.523125636307584,0.13947411254218742,15.0079912315679,1.145999999999999,10.541038573159032,3246.0097359254446
70.0,880.534797730223,0.95,15.836067732120299,130673.4476933336,24342.334747688597,833.9449420149772,0,0,19047.27771577094,174063.06015679313,4.035474354014494,0.10511060801929188,1386.9628188731529,8.495324942556291,0.3,380.2243956677319,2079.0,3.2452141280565,773.15,0.8780742312912154,1.5939016253407092e-05,-0.0026863510539450156,0.005933333333333333,0.52306706359091,0.13947411254218742,15.0079912315679,1.145999999999999,10.586666630743284,3246.0097359254446
80.0,880.4124099815003,0.95,15.922297633808416,131510.78649543773,24510.869627509124,833.8658691533977,0,0,19177.187101351694,175198.84322429856,4.06359192397843,0.10526999818182595,1386.9359553626134,8.436542491486541,0.3,380.69886792310643,2079.0,3.2227592317478555,773.15,0.8782240937786024,1.604302031237863e-05,-0.0027038798279289825,0.005933333333333333,0.5228372206196958,0.13868361801737417,15.0079912315679,1.145999999999999,10.632475653311024,3227.730831486994
90.0,879.4138161719977,0.95,16.766287024189097,139388.5444018335,26096.170453932053,833.2042202701779,0,0,20393.433293960086,185878.14814972563,4.326605331881546,0.10543042838494973,1386.908916564334,7.923686887289252,0.3,381.17712654203706,2079.0,3.026848390944491,773.15,0.879532675241731,1.7020928058158483e-05,-0.0028686957401390704,0.005933333333333333,0.5209864251089557,0.13041208381315256,15.0079912315679,1.145999999999999,10.678713336446593,3036.346203277797
